X, Y, Psi
0.61000, 0.61000, 0.81218
0.63000, 0.61000, 0.92880
0.65000, 0.61000, 1.03080
0.67000, 0.61000, 1.11655
0.69000, 0.61000, 1.18468
0.71000, 0.61000, 1.23412
0.73000, 0.61000, 1.26409
0.75000, 0.61000, 1.27413
0.77000, 0.61000, 1.26405
0.79000, 0.61000, 1.23405
0.81000, 0.61000, 1.18463
0.83000, 0.61000, 1.11651
0.85000, 0.61000, 1.03074
0.87000, 0.61000, 0.92871
0.89000, 0.61000, 0.81203
0.91000, 0.61000, 0.68254
0.93000, 0.61000, 0.54229
0.95000, 0.61000, 0.39351
0.97000, 0.61000, 0.23856
0.99000, 0.61000, 0.07978
1.00000, 0.61000, 0.00000
0.00000, 0.63000, 0.00000
0.01000, 0.63000, -0.09123
0.03000, 0.63000, -0.27281
0.05000, 0.63000, -0.45002
0.07000, 0.63000, -0.62016
0.09000, 0.63000, -0.78055
0.11000, 0.63000, -0.92864
0.13000, 0.63000, -1.06207
0.15000, 0.63000, -1.17875
0.17000, 0.63000, -1.27683
0.19000, 0.63000, -1.35473
0.21000, 0.63000, -1.41126
0.23000, 0.63000, -1.44556
0.25000, 0.63000, -1.45709
0.27000, 0.63000, -1.44561
0.29000, 0.63000, -1.41133
0.31000, 0.63000, -1.35480
0.33000, 0.63000, -1.27688
0.35000, 0.63000, -1.17882
0.37000, 0.63000, -1.06217
0.39000, 0.63000, -0.92880
0.41000, 0.63000, -0.78078
0.43000, 0.63000, -0.62043
0.45000, 0.63000, -0.45028
0.47000, 0.63000, -0.27301
0.49000, 0.63000, -0.09147
0.51000, 0.63000, 0.09147
0.53000, 0.63000, 0.27301
0.55000, 0.63000, 0.45028
0.57000, 0.63000, 0.62043
0.59000, 0.63000, 0.78078
0.61000, 0.63000, 0.92880
0.63000, 0.63000, 1.06217
0.65000, 0.63000, 1.17882
0.67000, 0.63000, 1.27688
0.69000, 0.63000, 1.35480
0.71000, 0.63000, 1.41133
0.73000, 0.63000, 1.44561
0.75000, 0.63000, 1.45709
0.77000, 0.63000, 1.44556
0.79000, 0.63000, 1.41126
0.81000, 0.63000, 1.35473
0.83000, 0.63000, 1.27683
0.85000, 0.63000, 1.17875
0.87000, 0.63000, 1.06207
0.89000, 0.63000, 0.92864
0.91000, 0.63000, 0.78055
0.93000, 0.63000, 0.62016
0.95000, 0.63000, 0.45002
0.97000, 0.63000, 0.27281
0.99000, 0.63000, 0.09123
1.00000, 0.63000, 0.00000
0.00000, 0.65000, 0.00000
0.01000, 0.65000, -0.10125
0.03000, 0.65000, -0.30277
0.05000, 0.65000, -0.49944
0.07000, 0.65000, -0.68827
0.09000, 0.65000, -0.86627
0.11000, 0.65000, -1.03062
0.13000, 0.65000, -1.17871
0.15000, 0.65000, -1.30820
0.17000, 0.65000, -1.41705
0.19000, 0.65000, -1.50351
0.21000, 0.65000, -1.56624
0.23000, 0.65000, -1.60432
0.25000, 0.65000, -1.61710
0.27000, 0.65000, -1.60437
0.29000, 0.65000, -1.56632
0.31000, 0.65000, -1.50358
0.33000, 0.65000, -1.41711
0.35000, 0.65000, -1.30827
0.37000, 0.65000, -1.17882
0.39000, 0.65000, -1.03080
0.41000, 0.65000, -0.86653
0.43000, 0.65000, -0.68856
0.45000, 0.65000, -0.49973
0.47000, 0.65000, -0.30299
0.49000, 0.65000, -0.10152
0.51000, 0.65000, 0.10152
0.53000, 0.65000, 0.30299
0.55000, 0.65000, 0.49973
0.57000, 0.65000, 0.68856
0.59000, 0.65000, 0.86653
0.61000, 0.65000, 1.03080
0.63000, 0.65000, 1.17882
0.65000, 0.65000, 1.30827
0.67000, 0.65000, 1.41711
0.69000, 0.65000, 1.50358
0.71000, 0.65000, 1.56632
0.73000, 0.65000, 1.60437
0.75000, 0.65000, 1.61710
0.77000, 0.65000, 1.60432
0.79000, 0.65000, 1.56624
0.81000, 0.65000, 1.50351
0.83000, 0.65000, 1.41705
0.85000, 0.65000, 1.30820
0.87000, 0.65000, 1.17871
0.89000, 0.65000, 1.03062
0.91000, 0.65000, 0.86627
0.93000, 0.65000, 0.68827
0.95000, 0.65000, 0.49944
0.97000, 0.65000, 0.30277
0.99000, 0.65000, 0.10125
1.00000, 0.65000, 0.00000
0.00000, 0.67000, 0.00000
0.01000, 0.67000, -0.10968
0.03000, 0.67000, -0.32796
0.05000, 0.67000, -0.54099
0.07000, 0.67000, -0.74552
0.09000, 0.67000, -0.93834
0.11000, 0.67000, -1.11636
0.13000, 0.67000, -1.27677
0.15000, 0.67000, -1.41703
0.17000, 0.67000, -1.53494
0.19000, 0.67000, -1.62859
0.21000, 0.67000, -1.69654
0.23000, 0.67000, -1.73778
0.25000, 0.67000, -1.75163
0.27000, 0.67000, -1.73784
0.29000, 0.67000, -1.69663
0.31000, 0.67000, -1.62867
0.33000, 0.67000, -1.53500
0.35000, 0.67000, -1.41711
0.37000, 0.67000, -1.27688
0.39000, 0.67000, -1.11655
0.41000, 0.67000, -0.93861
0.43000, 0.67000, -0.74585
0.45000, 0.67000, -0.54130
0.47000, 0.67000, -0.32820
0.49000, 0.67000, -0.10997
0.51000, 0.67000, 0.10997
0.53000, 0.67000, 0.32820
0.55000, 0.67000, 0.54130
0.57000, 0.67000, 0.74585
0.59000, 0.67000, 0.93861
0.61000, 0.67000, 1.11655
0.63000, 0.67000, 1.27688
0.65000, 0.67000, 1.41711
0.67000, 0.67000, 1.53500
0.69000, 0.67000, 1.62867
0.71000, 0.67000, 1.69663
0.73000, 0.67000, 1.73784
0.75000, 0.67000, 1.75163
0.77000, 0.67000, 1.73778
0.79000, 0.67000, 1.69654
0.81000, 0.67000, 1.62859
0.83000, 0.67000, 1.53494
0.85000, 0.67000, 1.41703
0.87000, 0.67000, 1.27677
0.89000, 0.67000, 1.11636
0.91000, 0.67000, 0.93834
0.93000, 0.67000, 0.74552
0.95000, 0.67000, 0.54099
0.97000, 0.67000, 0.32796
0.99000, 0.67000, 0.10968
1.00000, 0.67000, 0.00000
0.00000, 0.69000, 0.00000
0.01000, 0.69000, -0.11637
0.03000, 0.69000, -0.34797
0.05000, 0.69000, -0.57400
0.07000, 0.69000, -0.79101
0.09000, 0.69000, -0.99560
0.11000, 0.69000, -1.18448
0.13000, 0.69000, -1.35467
0.15000, 0.69000, -1.50350
0.17000, 0.69000, -1.62859
0.19000, 0.69000, -1.72796
0.21000, 0.69000, -1.80006
0.23000, 0.69000, -1.84382
0.25000, 0.69000, -1.85851
0.27000, 0.69000, -1.84387
0.29000, 0.69000, -1.80015
0.31000, 0.69000, -1.72804
0.33000, 0.69000, -1.62867
0.35000, 0.69000, -1.50358
0.37000, 0.69000, -1.35480
0.39000, 0.69000, -1.18468
0.41000, 0.69000, -0.99588
0.43000, 0.69000, -0.79136
0.45000, 0.69000, -0.57433
0.47000, 0.69000, -0.34823
0.49000, 0.69000, -0.11668
0.51000, 0.69000, 0.11668
0.53000, 0.69000, 0.34823
0.55000, 0.69000, 0.57433
0.57000, 0.69000, 0.79136
0.59000, 0.69000, 0.99588
0.61000, 0.69000, 1.18468
0.63000, 0.69000, 1.35480
0.65000, 0.69000, 1.50358
0.67000, 0.69000, 1.62867
0.69000, 0.69000, 1.72804
0.71000, 0.69000, 1.80015
0.73000, 0.69000, 1.84387
0.75000, 0.69000, 1.85851
0.77000, 0.69000, 1.84382
0.79000, 0.69000, 1.80006
0.81000, 0.69000, 1.72796
0.83000, 0.69000, 1.62859
0.85000, 0.69000, 1.50350
0.87000, 0.69000, 1.35467
0.89000, 0.69000, 1.18448
0.91000, 0.69000, 0.99560
0.93000, 0.69000, 0.79101
0.95000, 0.69000, 0.57400
0.97000, 0.69000, 0.34797
0.99000, 0.69000, 0.11637
1.00000, 0.69000, 0.00000
0.00000, 0.71000, 0.00000
0.01000, 0.71000, -0.12122
0.03000, 0.71000, -0.36249
0.05000, 0.71000, -0.59795
0.07000, 0.71000, -0.82402
0.09000, 0.71000, -1.03714
0.11000, 0.71000, -1.23390
0.13000, 0.71000, -1.41120
0.15000, 0.71000, -1.56624
0.17000, 0.71000, -1.69655
0.19000, 0.71000, -1.80006
0.21000, 0.71000, -1.87517
0.23000, 0.71000, -1.92076
0.25000, 0.71000, -1.93607
0.27000, 0.71000, -1.92082
0.29000, 0.71000, -1.87527
0.31000, 0.71000, -1.80015
0.33000, 0.71000, -1.69663
0.35000, 0.71000, -1.56632
0.37000, 0.71000, -1.41133
0.39000, 0.71000, -1.23412
0.41000, 0.71000, -1.03744
0.43000, 0.71000, -0.82438
0.45000, 0.71000, -0.59829
0.47000, 0.71000, -0.36276
0.49000, 0.71000, -0.12154
0.51000, 0.71000, 0.12154
0.53000, 0.71000, 0.36276
0.55000, 0.71000, 0.59829
0.57000, 0.71000, 0.82438
0.59000, 0.71000, 1.03744
0.61000, 0.71000, 1.23412
0.63000, 0.71000, 1.41133
0.65000, 0.71000, 1.56632
0.67000, 0.71000, 1.69663
0.69000, 0.71000, 1.80015
0.71000, 0.71000, 1.87527
0.73000, 0.71000, 1.92082
0.75000, 0.71000, 1.93607
0.77000, 0.71000, 1.92076
0.79000, 0.71000, 1.87517
0.81000, 0.71000, 1.80006
0.83000, 0.71000, 1.69655
0.85000, 0.71000, 1.56624
0.87000, 0.71000, 1.41120
0.89000, 0.71000, 1.23390
0.91000, 0.71000, 1.03714
0.93000, 0.71000, 0.82402
0.95000, 0.71000, 0.59795
0.97000, 0.71000, 0.36249
0.99000, 0.71000, 0.12122
1.00000, 0.71000, 0.00000
0.00000, 0.73000, 0.00000
0.01000, 0.73000, -0.12417
0.03000, 0.73000, -0.37130
0.05000, 0.73000, -0.61248
0.07000, 0.73000, -0.84404
0.09000, 0.73000, -1.06233
0.11000, 0.73000, -1.26387
0.13000, 0.73000, -1.44547
0.15000, 0.73000, -1.60428
0.17000, 0.73000, -1.73776
0.19000, 0.73000, -1.84378
0.21000, 0.73000, -1.92071
0.23000, 0.73000, -1.96741
0.25000, 0.73000, -1.98309
0.27000, 0.73000, -1.96747
0.29000, 0.73000, -1.92082
0.31000, 0.73000, -1.84387
0.33000, 0.73000, -1.73784
0.35000, 0.73000, -1.60437
0.37000, 0.73000, -1.44561
0.39000, 0.73000, -1.26409
0.41000, 0.73000, -1.06264
0.43000, 0.73000, -0.84440
0.45000, 0.73000, -0.61283
0.47000, 0.73000, -0.37157
0.49000, 0.73000, -0.12450
0.51000, 0.73000, 0.12450
0.53000, 0.73000, 0.37157
0.55000, 0.73000, 0.61283
0.57000, 0.73000, 0.84440
0.59000, 0.73000, 1.06264
0.61000, 0.73000, 1.26409
0.63000, 0.73000, 1.44561
0.65000, 0.73000, 1.60437
0.67000, 0.73000, 1.73784
0.69000, 0.73000, 1.84387
0.71000, 0.73000, 1.92082
0.73000, 0.73000, 1.96747
0.75000, 0.73000, 1.98309
0.77000, 0.73000, 1.96741
0.79000, 0.73000, 1.92071
0.81000, 0.73000, 1.84378
0.83000, 0.73000, 1.73776
0.85000, 0.73000, 1.60428
0.87000, 0.73000, 1.44547
0.89000, 0.73000, 1.26387
0.91000, 0.73000, 1.06233
0.93000, 0.73000, 0.84404
0.95000, 0.73000, 0.61248
0.97000, 0.73000, 0.37130
0.99000, 0.73000, 0.12417
1.00000, 0.73000, 0.00000
0.00000, 0.75000, 0.00000
0.01000, 0.75000, -0.12515
0.03000, 0.75000, -0.37425
0.05000, 0.75000, -0.61734
0.07000, 0.75000, -0.85074
0.09000, 0.75000, -1.07077
0.11000, 0.75000, -1.27390
0.13000, 0.75000, -1.45695
0.15000, 0.75000, -1.61701
0.17000, 0.75000, -1.75156
0.19000, 0.75000, -1.85842
0.21000, 0.75000, -1.93596
0.23000, 0.75000, -1.98303
0.25000, 0.75000, -1.99883
0.27000, 0.75000, -1.98309
0.29000, 0.75000, -1.93607
0.31000, 0.75000, -1.85851
0.33000, 0.75000, -1.75163
0.35000, 0.75000, -1.61710
0.37000, 0.75000, -1.45709
0.39000, 0.75000, -1.27413
0.41000, 0.75000, -1.07107
0.43000, 0.75000, -0.85111
0.45000, 0.75000, -0.61769
0.47000, 0.75000, -0.37452
0.49000, 0.75000, -0.12548
0.51000, 0.75000, 0.12548
0.53000, 0.75000, 0.37452
0.55000, 0.75000, 0.61769
0.57000, 0.75000, 0.85111
0.59000, 0.75000, 1.07107
0.61000, 0.75000, 1.27413
0.63000, 0.75000, 1.45709
0.65000, 0.75000, 1.61710
0.67000, 0.75000, 1.75163
0.69000, 0.75000, 1.85851
0.71000, 0.75000, 1.93607
0.73000, 0.75000, 1.98309
0.75000, 0.75000, 1.99883
0.77000, 0.75000, 1.98303
0.79000, 0.75000, 1.93596
0.81000, 0.75000, 1.85842
0.83000, 0.75000, 1.75156
0.85000, 0.75000, 1.61701
0.87000, 0.75000, 1.45695
0.89000, 0.75000, 1.27390
0.91000, 0.75000, 1.07077
0.93000, 0.75000, 0.85074
0.95000, 0.75000, 0.61734
0.97000, 0.75000, 0.37425
0.99000, 0.75000, 0.12515
1.00000, 0.75000, 0.00000
0.00000, 0.77000, 0.00000
0.01000, 0.77000, -0.12416
0.03000, 0.77000, -0.37129
0.05000, 0.77000, -0.61246
0.07000, 0.77000, -0.84401
0.09000, 0.77000, -1.06230
0.11000, 0.77000, -1.26383
0.13000, 0.77000, -1.44543
0.15000, 0.77000, -1.60422
0.17000, 0.77000, -1.73770
0.19000, 0.77000, -1.84373
0.21000, 0.77000, -1.92065
0.23000, 0.77000, -1.96734
0.25000, 0.77000, -1.98303
0.27000, 0.77000, -1.96741
0.29000, 0.77000, -1.92076
0.31000, 0.77000, -1.84382
0.33000, 0.77000, -1.73778
0.35000, 0.77000, -1.60432
0.37000, 0.77000, -1.44556
0.39000, 0.77000, -1.26405
0.41000, 0.77000, -1.06261
0.43000, 0.77000, -0.84437
0.45000, 0.77000, -0.61281
0.47000, 0.77000, -0.37156
0.49000, 0.77000, -0.12449
0.51000, 0.77000, 0.12449
0.53000, 0.77000, 0.37156
0.55000, 0.77000, 0.61281
0.57000, 0.77000, 0.84437
0.59000, 0.77000, 1.06261
0.61000, 0.77000, 1.26405
0.63000, 0.77000, 1.44556
0.65000, 0.77000, 1.60432
0.67000, 0.77000, 1.73778
0.69000, 0.77000, 1.84382
0.71000, 0.77000, 1.92076
0.73000, 0.77000, 1.96741
0.75000, 0.77000, 1.98303
0.77000, 0.77000, 1.96734
0.79000, 0.77000, 1.92065
0.81000, 0.77000, 1.84373
0.83000, 0.77000, 1.73770
0.85000, 0.77000, 1.60422
0.87000, 0.77000, 1.44543
0.89000, 0.77000, 1.26383
0.91000, 0.77000, 1.06230
0.93000, 0.77000, 0.84401
0.95000, 0.77000, 0.61246
0.97000, 0.77000, 0.37129
0.99000, 0.77000, 0.12416
1.00000, 0.77000, 0.00000
0.00000, 0.79000, 0.00000
0.01000, 0.79000, -0.12122
0.03000, 0.79000, -0.36247
0.05000, 0.79000, -0.59792
0.07000, 0.79000, -0.82398
0.09000, 0.79000, -1.03709
0.11000, 0.79000, -1.23384
0.13000, 0.79000, -1.41112
0.15000, 0.79000, -1.56615
0.17000, 0.79000, -1.69646
0.19000, 0.79000, -1.79997
0.21000, 0.79000, -1.87507
0.23000, 0.79000, -1.92065
0.25000, 0.79000, -1.93596
0.27000, 0.79000, -1.92071
0.29000, 0.79000, -1.87517
0.31000, 0.79000, -1.80006
0.33000, 0.79000, -1.69654
0.35000, 0.79000, -1.56624
0.37000, 0.79000, -1.41126
0.39000, 0.79000, -1.23405
0.41000, 0.79000, -1.03739
0.43000, 0.79000, -0.82434
0.45000, 0.79000, -0.59826
0.47000, 0.79000, -0.36274
0.49000, 0.79000, -0.12154
0.51000, 0.79000, 0.12154
0.53000, 0.79000, 0.36274
0.55000, 0.79000, 0.59826
0.57000, 0.79000, 0.82434
0.59000, 0.79000, 1.03739
0.61000, 0.79000, 1.23405
0.63000, 0.79000, 1.41126
0.65000, 0.79000, 1.56624
0.67000, 0.79000, 1.69654
0.69000, 0.79000, 1.80006
0.71000, 0.79000, 1.87517
0.73000, 0.79000, 1.92071
0.75000, 0.79000, 1.93596
0.77000, 0.79000, 1.92065
0.79000, 0.79000, 1.87507
0.81000, 0.79000, 1.79997
0.83000, 0.79000, 1.69646
0.85000, 0.79000, 1.56615
0.87000, 0.79000, 1.41112
0.89000, 0.79000, 1.23384
0.91000, 0.79000, 1.03709
0.93000, 0.79000, 0.82398
0.95000, 0.79000, 0.59792
0.97000, 0.79000, 0.36247
0.99000, 0.79000, 0.12122
1.00000, 0.79000, 0.00000
0.00000, 0.81000, 0.00000
0.01000, 0.81000, -0.11636
0.03000, 0.81000, -0.34796
0.05000, 0.81000, -0.57397
0.07000, 0.81000, -0.79098
0.09000, 0.81000, -0.99555
0.11000, 0.81000, -1.18442
0.13000, 0.81000, -1.35460
0.15000, 0.81000, -1.50342
0.17000, 0.81000, -1.62851
0.19000, 0.81000, -1.72787
0.21000, 0.81000, -1.79997
0.23000, 0.81000, -1.84373
0.25000, 0.81000, -1.85842
0.27000, 0.81000, -1.84378
0.29000, 0.81000, -1.80006
0.31000, 0.81000, -1.72796
0.33000, 0.81000, -1.62859
0.35000, 0.81000, -1.50351
0.37000, 0.81000, -1.35473
0.39000, 0.81000, -1.18463
0.41000, 0.81000, -0.99584
0.43000, 0.81000, -0.79132
0.45000, 0.81000, -0.57430
0.47000, 0.81000, -0.34821
0.49000, 0.81000, -0.11667
0.51000, 0.81000, 0.11667
0.53000, 0.81000, 0.34821
0.55000, 0.81000, 0.57430
0.57000, 0.81000, 0.79132
0.59000, 0.81000, 0.99584
0.61000, 0.81000, 1.18463
0.63000, 0.81000, 1.35473
0.65000, 0.81000, 1.50351
0.67000, 0.81000, 1.62859
0.69000, 0.81000, 1.72796
0.71000, 0.81000, 1.80006
0.73000, 0.81000, 1.84378
0.75000, 0.81000, 1.85842
0.77000, 0.81000, 1.84373
0.79000, 0.81000, 1.79997
0.81000, 0.81000, 1.72787
0.83000, 0.81000, 1.62851
0.85000, 0.81000, 1.50342
0.87000, 0.81000, 1.35460
0.89000, 0.81000, 1.18442
0.91000, 0.81000, 0.99555
0.93000, 0.81000, 0.79098
0.95000, 0.81000, 0.57397
0.97000, 0.81000, 0.34796
0.99000, 0.81000, 0.11636
1.00000, 0.81000, 0.00000
0.00000, 0.83000, 0.00000
0.01000, 0.83000, -0.10967
0.03000, 0.83000, -0.32795
0.05000, 0.83000, -0.54097
0.07000, 0.83000, -0.74549
0.09000, 0.83000, -0.93830
0.11000, 0.83000, -1.11631
0.13000, 0.83000, -1.27671
0.15000, 0.83000, -1.41697
0.17000, 0.83000, -1.53487
0.19000, 0.83000, -1.62851
0.21000, 0.83000, -1.69646
0.23000, 0.83000, -1.73770
0.25000, 0.83000, -1.75156
0.27000, 0.83000, -1.73776
0.29000, 0.83000, -1.69655
0.31000, 0.83000, -1.62859
0.33000, 0.83000, -1.53494
0.35000, 0.83000, -1.41705
0.37000, 0.83000, -1.27683
0.39000, 0.83000, -1.11651
0.41000, 0.83000, -0.93857
0.43000, 0.83000, -0.74581
0.45000, 0.83000, -0.54128
0.47000, 0.83000, -0.32819
0.49000, 0.83000, -0.10996
0.51000, 0.83000, 0.10996
0.53000, 0.83000, 0.32819
0.55000, 0.83000, 0.54128
0.57000, 0.83000, 0.74581
0.59000, 0.83000, 0.93857
0.61000, 0.83000, 1.11651
0.63000, 0.83000, 1.27683
0.65000, 0.83000, 1.41705
0.67000, 0.83000, 1.53494
0.69000, 0.83000, 1.62859
0.71000, 0.83000, 1.69655
0.73000, 0.83000, 1.73776
0.75000, 0.83000, 1.75156
0.77000, 0.83000, 1.73770
0.79000, 0.83000, 1.69646
0.81000, 0.83000, 1.62851
0.83000, 0.83000, 1.53487
0.85000, 0.83000, 1.41697
0.87000, 0.83000, 1.27671
0.89000, 0.83000, 1.11631
0.91000, 0.83000, 0.93830
0.93000, 0.83000, 0.74549
0.95000, 0.83000, 0.54097
0.97000, 0.83000, 0.32795
0.99000, 0.83000, 0.10967
1.00000, 0.83000, 0.00000
0.00000, 0.85000, 0.00000
0.01000, 0.85000, -0.10125
0.03000, 0.85000, -0.30276
0.05000, 0.85000, -0.49941
0.07000, 0.85000, -0.68823
0.09000, 0.85000, -0.86623
0.11000, 0.85000, -1.03056
0.13000, 0.85000, -1.17864
0.15000, 0.85000, -1.30813
0.17000, 0.85000, -1.41697
0.19000, 0.85000, -1.50342
0.21000, 0.85000, -1.56615
0.23000, 0.85000, -1.60422
0.25000, 0.85000, -1.61701
0.27000, 0.85000, -1.60428
0.29000, 0.85000, -1.56624
0.31000, 0.85000, -1.50350
0.33000, 0.85000, -1.41703
0.35000, 0.85000, -1.30820
0.37000, 0.85000, -1.17875
0.39000, 0.85000, -1.03074
0.41000, 0.85000, -0.86648
0.43000, 0.85000, -0.68853
0.45000, 0.85000, -0.49970
0.47000, 0.85000, -0.30298
0.49000, 0.85000, -0.10151
0.51000, 0.85000, 0.10151
0.53000, 0.85000, 0.30298
0.55000, 0.85000, 0.49970
0.57000, 0.85000, 0.68853
0.59000, 0.85000, 0.86648
0.61000, 0.85000, 1.03074
0.63000, 0.85000, 1.17875
0.65000, 0.85000, 1.30820
0.67000, 0.85000, 1.41703
0.69000, 0.85000, 1.50350
0.71000, 0.85000, 1.56624
0.73000, 0.85000, 1.60428
0.75000, 0.85000, 1.61701
0.77000, 0.85000, 1.60422
0.79000, 0.85000, 1.56615
0.81000, 0.85000, 1.50342
0.83000, 0.85000, 1.41697
0.85000, 0.85000, 1.30813
0.87000, 0.85000, 1.17864
0.89000, 0.85000, 1.03056
0.91000, 0.85000, 0.86623
0.93000, 0.85000, 0.68823
0.95000, 0.85000, 0.49941
0.97000, 0.85000, 0.30276
0.99000, 0.85000, 0.10125
1.00000, 0.85000, 0.00000
0.00000, 0.87000, 0.00000
0.01000, 0.87000, -0.09122
0.03000, 0.87000, -0.27279
0.05000, 0.87000, -0.44998
0.07000, 0.87000, -0.62010
0.09000, 0.87000, -0.78048
0.11000, 0.87000, -0.92855
0.13000, 0.87000, -1.06197
0.15000, 0.87000, -1.17864
0.17000, 0.87000, -1.27671
0.19000, 0.87000, -1.35460
0.21000, 0.87000, -1.41112
0.23000, 0.87000, -1.44543
0.25000, 0.87000, -1.45695
0.27000, 0.87000, -1.44547
0.29000, 0.87000, -1.41120
0.31000, 0.87000, -1.35467
0.33000, 0.87000, -1.27677
0.35000, 0.87000, -1.17871
0.37000, 0.87000, -1.06207
0.39000, 0.87000, -0.92871
0.41000, 0.87000, -0.78071
0.43000, 0.87000, -0.62037
0.45000, 0.87000, -0.45023
0.47000, 0.87000, -0.27299
0.49000, 0.87000, -0.09147
0.51000, 0.87000, 0.09147
0.53000, 0.87000, 0.27299
0.55000, 0.87000, 0.45023
0.57000, 0.87000, 0.62037
0.59000, 0.87000, 0.78071
0.61000, 0.87000, 0.92871
0.63000, 0.87000, 1.06207
0.65000, 0.87000, 1.17871
0.67000, 0.87000, 1.27677
0.69000, 0.87000, 1.35467
0.71000, 0.87000, 1.41120
0.73000, 0.87000, 1.44547
0.75000, 0.87000, 1.45695
0.77000, 0.87000, 1.44543
0.79000, 0.87000, 1.41112
0.81000, 0.87000, 1.35460
0.83000, 0.87000, 1.27671
0.85000, 0.87000, 1.17864
0.87000, 0.87000, 1.06197
0.89000, 0.87000, 0.92855
0.91000, 0.87000, 0.78048
0.93000, 0.87000, 0.62010
0.95000, 0.87000, 0.44998
0.97000, 0.87000, 0.27279
0.99000, 0.87000, 0.09122
1.00000, 0.87000, 0.00000
0.00000, 0.89000, 0.00000
0.01000, 0.89000, -0.07976
0.03000, 0.89000, -0.23852
0.05000, 0.89000, -0.39344
0.07000, 0.89000, -0.54220
0.09000, 0.89000, -0.68242
0.11000, 0.89000, -0.81189
0.13000, 0.89000, -0.92855
0.15000, 0.89000, -1.03056
0.17000, 0.89000, -1.11631
0.19000, 0.89000, -1.18442
0.21000, 0.89000, -1.23384
0.23000, 0.89000, -1.26383
0.25000, 0.89000, -1.27390
0.27000, 0.89000, -1.26387
0.29000, 0.89000, -1.23390
0.31000, 0.89000, -1.18448
0.33000, 0.89000, -1.11636
0.35000, 0.89000, -1.03062
0.37000, 0.89000, -0.92864
0.39000, 0.89000, -0.81203
0.41000, 0.89000, -0.68262
0.43000, 0.89000, -0.54243
0.45000, 0.89000, -0.39367
0.47000, 0.89000, -0.23869
0.49000, 0.89000, -0.07997
0.51000, 0.89000, 0.07997
0.53000, 0.89000, 0.23869
0.55000, 0.89000, 0.39367
0.57000, 0.89000, 0.54243
0.59000, 0.89000, 0.68262
0.61000, 0.89000, 0.81203
0.63000, 0.89000, 0.92864
0.65000, 0.89000, 1.03062
0.67000, 0.89000, 1.11636
0.69000, 0.89000, 1.18448
0.71000, 0.89000, 1.23390
0.73000, 0.89000, 1.26387
0.75000, 0.89000, 1.27390
0.77000, 0.89000, 1.26383
0.79000, 0.89000, 1.23384
0.81000, 0.89000, 1.18442
0.83000, 0.89000, 1.11631
0.85000, 0.89000, 1.03056
0.87000, 0.89000, 0.92855
0.89000, 0.89000, 0.81189
0.91000, 0.89000, 0.68242
0.93000, 0.89000, 0.54220
0.95000, 0.89000, 0.39344
0.97000, 0.89000, 0.23852
0.99000, 0.89000, 0.07976
1.00000, 0.89000, 0.00000
0.00000, 0.91000, 0.00000
0.01000, 0.91000, -0.06704
0.03000, 0.91000, -0.20048
0.05000, 0.91000, -0.33071
0.07000, 0.91000, -0.45574
0.09000, 0.91000, -0.57360
0.11000, 0.91000, -0.68242
0.13000, 0.91000, -0.78048
0.15000, 0.91000, -0.86623
0.17000, 0.91000, -0.93830
0.19000, 0.91000, -0.99555
0.21000, 0.91000, -1.03709
0.23000, 0.91000, -1.06230
0.25000, 0.91000, -1.07077
0.27000, 0.91000, -1.06233
0.29000, 0.91000, -1.03714
0.31000, 0.91000, -0.99560
0.33000, 0.91000, -0.93834
0.35000, 0.91000, -0.86627
0.37000, 0.91000, -0.78055
0.39000, 0.91000, -0.68254
0.41000, 0.91000, -0.57377
0.43000, 0.91000, -0.45593
0.45000, 0.91000, -0.33089
0.47000, 0.91000, -0.20063
0.49000, 0.91000, -0.06722
0.51000, 0.91000, 0.06722
0.53000, 0.91000, 0.20063
0.55000, 0.91000, 0.33089
0.57000, 0.91000, 0.45593
0.59000, 0.91000, 0.57377
0.61000, 0.91000, 0.68254
0.63000, 0.91000, 0.78055
0.65000, 0.91000, 0.86627
0.67000, 0.91000, 0.93834
0.69000, 0.91000, 0.99560
0.71000, 0.91000, 1.03714
0.73000, 0.91000, 1.06233
0.75000, 0.91000, 1.07077
0.77000, 0.91000, 1.06230
0.79000, 0.91000, 1.03709
0.81000, 0.91000, 0.99555
0.83000, 0.91000, 0.93830
0.85000, 0.91000, 0.86623
0.87000, 0.91000, 0.78048
0.89000, 0.91000, 0.68242
0.91000, 0.91000, 0.57360
0.93000, 0.91000, 0.45574
0.95000, 0.91000, 0.33071
0.97000, 0.91000, 0.20048
0.99000, 0.91000, 0.06704
1.00000, 0.91000, 0.00000
0.00000, 0.93000, 0.00000
0.01000, 0.93000, -0.05327
0.03000, 0.93000, -0.15929
0.05000, 0.93000, -0.26275
0.07000, 0.93000, -0.36209
0.09000, 0.93000, -0.45574
0.11000, 0.93000, -0.54220
0.13000, 0.93000, -0.62010
0.15000, 0.93000, -0.68823
0.17000, 0.93000, -0.74549
0.19000, 0.93000, -0.79098
0.21000, 0.93000, -0.82398
0.23000, 0.93000, -0.84401
0.25000, 0.93000, -0.85074
0.27000, 0.93000, -0.84404
0.29000, 0.93000, -0.82402
0.31000, 0.93000, -0.79101
0.33000, 0.93000, -0.74552
0.35000, 0.93000, -0.68827
0.37000, 0.93000, -0.62016
0.39000, 0.93000, -0.54229
0.41000, 0.93000, -0.45587
